id;is_misinfo;Texts
1,38787E+18;0;"This is the THIRD DAMN time I’ve post this...

Here it is. First dose <U+2714><U+FE0F>#vaccinated #Moderna https://t.co/LcJvGo4N1K"
1,3733E+18;0;The 2nd vaccine shot currently has me really fucked me up <U+0001F62D>
1,38816E+18;1;"""Vaccine"" Is a Bioweapon?? - 5 Doctors Testify | Dr. Northrop https://t.co/8MwVBLOPfM"
1,34473E+18;0;So excited that I was able to close out 2020 on a positive note with getting the first dose of the COVID-19 vaccine! https://t.co/Y1mSXVPBMD
1,34221E+18;0;if you enjoy trifle, don't worry about what's in the vaccine.
1,37404E+18;0;Quarantine, vaccinate, donut. The circle is complete.  https://t.co/9AAZOmFwhs
1,37307E+18;0;I got my first dose of #Moderna on board <U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D> #GetVaccinated #COVID19 #CovidVaccine. Oh and follow me if you like scented candles. <U+0001F638>
1,34463E+18;0;Just found out #Ouchie4Fauci is a thing and I’m infinitely more excited for my vaccine now
1,34412E+18;0;Received 1st dose of #COVID19 #vaccine @moderna_tx @NIH Grateful to science. @UR_Med <U+0001F64F><U+0001F3FC> https://t.co/bLADLGC5B0
1,38828E+18;0;//ya boi got his first dose of the vaccine <U+0001F60E>
1,37201E+18;1;"???<U+0001F914> Gates sure has been happy lately. 

He must have some idea of the viruses coming out next.

A wonder which vaccine or gene therapy drug he's taken???
 https://t.co/v41YQaS4Gf"
1,34689E+18;0;Think I might get this Covid vaccine
1,34646E+18;1;one affect of the coronavirus is that we don’t constantly have to hear about how this will be the worst flu season ever and jamming down our throat’s about getting that toxic vaccine
1,38733E+18;1;"#COVID19
#CovidVaccine
#mRNA
#vaccines
#vaccine
#AmericanWakeup
#depopulationagenda
#Agenda21
#Agenda2030
#Murder
Links below video for reference<U+2B07><U+FE0F>
https://t.co/wCnAnDUljV"
1,39004E+18;0;got my second vaccine! The first one I felt a pinch when she put it in and this one I felt it go in and felt a weird tingle go through my whole arm. It depends on the nurse and how fast/slow they go in and push the meds in, but remember it’s only a second. no need to worry!!
1,35919E+18;0;just got my second covid vaccine bitches, I’m 95% protected <U+0001F60E>
1,37414E+18;1;Hmm I’m not sure about this vaccine. I’ve seen some shocking statistics so far. If only there was some kind of incentive to inject myself with life changing experimental gene therapy. What’s this? A free donut if I show I’m vaccinated <U+0001F62E> sign me up <U+0001F923><U+0001F923><U+0001F92A> https://t.co/iSq7jBSl1k
1,34626E+18;0;Just got my first dose of the #Moderna vaccine <U+0001F489>
1,35977E+18;1;"URGENT: Pfizer &amp; Moderna Experimental Gene Therapy Not Vaccine https://t.co/255T1Xdmvs via @BitChute"
1,3441E+18;0;Just scheduled my appointment to get the Pfizer vaccine tomorrow afternoon! Excited and grateful to get the chance.
1,3879E+18;0;tfw covid vaccine side effects are basically just how you feel on a daily basis so you feel no different #vaccinated
1,38737E+18;0;Tell me @Madam ,how will people take vaccine..So the server is finally #crashed #CoWin #cowinregistration #CowinApp #VaccinesWork #VaccinationForAll #vaccination #AlluArjun #tvfaspirants #dogecoin https://t.co/QhMn94LNKT
1,34697E+18;0;Weird time to celebrate this but I got my second dose of the covid-19 vaccine. I'll keep everyone posted on side effects, but regardless, I encourage everyone to get their vaccine ASAP. Don't overthink it, just go whenever your name gets called.
1,34371E+18;0;Feeling grateful for science, healthcare, and government. Got my first vaccine shot. https://t.co/iXaXpq80Cq
1,36026E+18;0;vaccine booked in <U+0001F489>
1,34616E+18;0;I just got my Covid19 vaccine!
1,39028E+18;1;"<U+0001F6A8>VACCINE DAMAGED BABIES 
The #psychopath's are now killing 2yrs old children w/ the latest injections. Furthermore, it's of the utmost importance to STOP calling it a #vaccine &amp; to start calling it for what it is: an experimental <U+0001D65C><U+0001D65A><U+0001D663><U+0001D65A> <U+0001D669><U+0001D65D><U+0001D65A><U+0001D667><U+0001D656><U+0001D665><U+0001D66E>.
https://t.co/pXGI9dAObO"
1,34553E+18;1;"Pfizer plead guilty to criminal charges and agree to pay record 2.3bn fine.  But let's go ahead and take their experimental vaccine for a flu variant.

https://t.co/n44RfwZTYC"
1,35932E+18;0;I'm officially on the Covid vaccine wait list for the state of Missouri
1,35995E+18;0;Done <U+2705> and Done <U+2705>! #moderna #vaccinated #dontbeanassstillwearamask #iamwonderwoman https://t.co/MQfavWU0Cw
1,34253E+18;1;"Bill Gates caught on video admitting that his ‘experimental’ vaccine will CHANGE our DNA FOREVER.

He’s experimenting with human beings like we are a test crop of GMO corn or barley! https://t.co/2XfkVARdXB"
1,34685E+18;0;"#CovidVaccine Myths,Busted. 
That Covid19 vaccines were developed w fetal tissue?(No, they are not)
The C19 vax cause infertility/miscarriage?(No linkages found to date)
C19 vaccines will alter one’s DNA?(DNA is not impacted the mRNA used in the vaccines)
https://t.co/rlnQOYS4n1"
1,34438E+18;0;I just got the vaccine and I’m lowkey excited<U+0001F62C> lol, idk why buttt yeaaaa
1,3444E+18;1;This advice contradicts the information in the Pfizer /UK guidance.  Is this part of the depopulation agenda ? They really want to experiment on babies don't they ?? Evil wicked people https://t.co/Hya8Poir5J
1,34219E+18;0;The vaccine needs to worry about what's in me !!!
1,34617E+18;1;"Alarmed by new wave of #COVID messaging from #CNP affiliates: vaccine is ""experimental biological agent,"" ""asymptomatic transmission is a myth,"" etc. Reality is COVID strikes young &amp; old. Disinformation kills.   https://t.co/EqJjdmoygc"
1,3733E+18;0;Got my #Covid #vaccine shot. Day 1, not to bad, Day 2 a little arm soreness, Day 3 a little skin discoloration. Does it look too bad? https://t.co/EpNuS5HqyP
1,35922E+18;0;Just got my 1st shot of Moderna<U+0001F64F>
1,34226E+18;0;If you’ve ever held my hand you do not need to worry about what’s in the vaccine
1,34218E+18;0;If you subscribe to Twitter logic, don’t even worry about what’s in that vaccine.
1,38828E+18;0;These joint pain covid vaccine side effects fucking suck
1,34221E+18;0;"If you’ve eaten smog marinated tacos de perro curb side in Tijuana, 
You don’t need worry about what’s in the vaccine <U+0001F602>"
1,38743E+18;0;"The #PrivateSector’s experience in routine immunization could be <U+0001F511> to rolling out the #COVID19 vaccine quickly and effectively. Take a look at how we’re engaging the private sector: https://t.co/VmmOBHuHu4

#VaccinesWork @USAIDGH"
1,38629E+18;1;"People think they're mint getting the vaccine don't they. ""It was only a scratch, I'm fine!"" Yeah, for now...

#vaccines #depopulation"
1,39045E+18;0;"I got my second vaccine shot yesterday. Today I woke up with an extra 3"" on my unit. Go get vaccinated yo!"
1,38828E+18;0;30 hours after my second vaccine and a Facebook message just went off in my head
1,37408E+18;1;"Using the Herd Immunity Excuse for Gene Therapy Vaccine on Kids 
                            
In children and young adults from age birth to 19, the survival rate of COVID-19 is 99.997%.1,2 In most cases, symptoms are mild https://t.co/iJqOt3vKPA"
1,35932E+18;0;"WHY ISN'T THERE MORE VACCINE?
03 https://t.co/s5Q9eQDgKC"
1,37156E+18;1;If you are under the age of 40 and getting the vaccine, may I ask why? In my opinion, the bigger risk is getting a rushed vaccine rather than just getting covid. Especially if you can still spread covid with the vaccine. I just don’t see the reason to risk it, please educate me.
1,36034E+18;0;Just got my first dose of the covid vaccine <U+0001F489>
1,37397E+18;0;Get my Mom booked for a vaccine. #MondayMotivation
1,39014E+18;1;"If the covid-cold vaccine is supposed to protect the individual ... why not let individuals manage their risks and everyone else can do the same.
The nazis sterilised people for the greater good. The covid-passport makes as much sense.
The vaccine is experimental."
1,34635E+18;1;"Multiple #VaccineInjury reports from all over, and it's hardly even got started 

Portuguese health worker, 41, dies two days after getting Pfizer jab

#RejectWeaponizedVaccines #CovidVaccine #CoronaVaccine #Scamdemic #DepopulationAgenda
 https://t.co/ZNzzibfRPS"
1,34368E+18;0;Thanks to all the scientists and persons that made this possible. Got my first dose of Moderna #COVID19 vaccine. https://t.co/TrSGLrC4gS
1,39006E+18;1;"They're not ""vaccine passports,"" they're movement licenses. It's not a vaccine, it's experimental gene therapy. ""Lockdown"" is at best completely pointless universal medical isolation and at worst ubiquitous public incarceration.

Call things what they are, not their euphemisms."
1,3443E+18;0;Thank you #Moderna #science and to all of the front line and essential workers who have braved this pandemic.  I am so grateful to be among the vaccinated.  I have mast cell activation syndrome, and it went great!!! https://t.co/0gPoT1NYnK
1,37178E+18;1;"The unsafe killer #AstraZeneca vaccine is cancelled but only for 2 weeks, until the medical mafia EMA who originally approved it, whitewash the killer vaccine &amp; approve it
The real reason 4 suspension is window dressing &amp; giving AZ 4 weeks worth of supply time - they’re behind! https://t.co/5wyMhvUvbQ"
1,38736E+18;0;"Another day, another #VaccineClinic in my office! Let’s do this <U+0001F4AA><U+0001F3FB><U+2665><U+FE0F> 

Still so happy we are able to offer vaccine in primary care. Many patients feel more comfortable coming to their family doctors office vs mass vaccination clinics. 

#VaccinesWork #COVID19ON"
1,34477E+18;0;YIKES I'm so apprehensive but excited at the same time. Vaccine here I come!!!! https://t.co/bcNl3IuMeT
1,34621E+18;0;Just got my 1st dose of the COVID Pfizer vaccine
1,35966E+18;1;"YOU MUST REFUSE THE VACCINE!
EXPLAINS HOW THE DEPOPULATION mRNA VACCINES WILL START WORKING IN 3-6 MONTHS [2021-07-07] - DR. SHERRI TENPENNY (VIDEO)
https://t.co/bAjowBa5Xc"
1,36026E+18;0;GIVE ME THE VACCINE I MISS DT
1,38707E+18;0;"In all seriousness, if you consider yourself to be #ProLife but you are anti-mask or anti-vaccine then you should really take a moment to consider what ""pro"" and ""life"" mean. We are trying to save lives and it will take all of us working together to do it. #GetVaccinated"
1,34412E+18;1;Imagine, Pres. Spokesman Roque said the COVID vaccine came from an anonymous donor. And so, the presidential security group shot themselves up with an untested vaccine endangering the lives of those men. Fact or diversion?
1,38558E+18;1;"No human can love us like God does..especially those behind killer vaccines and drugs. 
God already gave us a vaccine for our health, pocket, mind, etc - His Word! 

Keep your Astrazeneca."
1,3589E+18;1;"Depopulation is also one of the goals of the establishment!
Think you will find the vaccine ie not cleared... https://t.co/XMnWNkiWYL"
1,37129E+18;1;"When Holland,Norway, Ireland&amp; other countries are suspending use of Oxford Astra Zenica vaccine because of serious concerns re safety serious clotting pulmory bother WHO shldn’t play it down. Astra Scientists will defend it.Rushed vaccines are concern themselves. Serious opinion."
1,37312E+18;0;Must read! #GetVaccinated https://t.co/BBwzEmzMJj
1,37233E+18;1;"Ontario consent form. Note that this form does not include the information that vaccines are experimental, may involve untested gene therapy if Pfizer or Moderna, does not refer to rate of complication or death
https://t.co/wWZeXFADMw"
1,38542E+18;1;"Thank you @BusyDrT for sharing just one of the many risks associated with the  unverified untested gene therapy warnings you have shared directly from documents. #AlexJonesIsRightAgain to warn others 

@pfizer #NurembergTrials 

https://t.co/ozZ1AWSxbP"
1,39044E+18;1;I got my second Pfizer shot on March 20 and since Monday of this week I’ve felt pretty sick with weird symptoms (basically I feel like I have a fever but my temp is normal). So it’s pretty clear these vaccines are dangerous and no one should get them. OPEN YOUR EYES SHEEPLE
1,38827E+18;0;Got my second vaccine shot LET'S FUCKING GOOOOOOOOOOOOO https://t.co/bQHII2EY9Y
1,34629E+18;0;Just got my first dose of the Covid-19 vaccine today! https://t.co/HSN91jVNaq
1,36059E+18;1;"THE DEPOPULATION COVID VACCINES WILL START WORKING IN 3-6 MONTHS #ldnont 

COVID-19 VACCINE: A Slow-Motion Genocidal #Bioweapon that Forever Alters the Genetic Blueprint and Damages the Immune System Producing an AIDS-like Covid Syndrome #NanoParticles 

mRNA<U+0001F489> = #Software https://t.co/Qh8H19EK42"
1,34371E+18;1;They Are Using Fear to Create Acceptance of Vaccination | The Covid-19 Vaccine and the U.S. Policy of Depopulation https://t.co/xpYpb52L1b via @Truth11_com
1,36034E+18;0;"One Day After My First Coronavirus Vaccine
https://t.co/OjtnC0Ni6R"
1,38828E+18;0;This Tweet from @chokokoyo has been withheld in response to a report from the copyright holder. Learn more.
1,38709E+18;0;Just get your damn #vaccine, people. What are you afraid of? #GetVaccinated #VaccinesWork
1,34667E+18;0;anyone eating Del Taco don’t gotta worry about what’s in the vaccine
1,34361E+18;0;I’m getting my first round of the COVID-19 vaccine today. Am I scared about long term effects that we may not see for years and years? Sure. But I’m also scared of dying, alone, with only a nurse by my side as I literally suffocate to death.
1,34652E+18;0;Vaccine and inshallah
1,35924E+18;0;Just got the 1st Moderna Vaccine.  2nd scheduled for early March! Stay safe and Mask up! https://t.co/OPeUEYgArf
1,35932E+18;0;Scientists ramp up work on vaccine that would address every type of coronavirus: report | TheHill https://t.co/KdChEiZKSY
1,38641E+18;1;Second agent in two days who can't get out of bed to show a house.  Both Moderna vacc...uhhh...gene therapy.... https://t.co/yf3eWKhbcF
1,3733E+18;0;Got my first Vaccine shot
1,36012E+18;1;YouTube bans Frontline Doctors speech criticizing ‘experimental agent’ COVID vaccine | News | LifeSite https://t.co/NAyrtWKqhN from Jan. 2021
1,34468E+18;0;Dose 1 of the vaccine!
1,3606E+18;1;"URGENT: Pfizer &amp; Moderna Experimental Gene Therapy Not Vaccine https://t.co/2E2hW1p46x via @BitChute"
1,37411E+18;0;I just got my second dose of Pfizer shot today yippee and woohoo
1,38678E+18;0;if you don’t regularly wash your sheets don’t worry about what’s in the vaccine
1,34447E+18;0;My grandma is supposed to get her vaccine next week and I just bawl my eyes out thinking about being one step closer to hugging her bc it’s been almost a year since she went into lockdown but I’m also afraid to get to excited and jinx it and her get sick b4 I know I’m crazy <U+0001F62D><U+0001F494>
1,38782E+18;0;I just cleaned human shit off of a wheelchair... I don’t need to worry about what’s in the vaccine
1,34447E+18;0;fuck everything i just want the vaccine
1,34689E+18;0;I got the covid vaccine <U+0001F97A> pray for me yall https://t.co/APPbSvrnHr
1,34374E+18;0;Grateful to receive the Moderna vaccine. One shot to go. #EMSvax https://t.co/sD6Ndi4XEb
1,37328E+18;0;knock on wood but <U+270C>thank u bmi chart i got a vaccine appt
1,34223E+18;1;"First they changed the definition of “Pandemic” to suit the paper thin narrative, and now they changed the definition of “Herd Immunity” to further manipulate people into taking a dangerous EXPERIMENTAL vaccine.

Social Engineering at its finest...
#ExposeCOVID1984"
1,34395E+18;1;Let's hope the purpose for this rushed vaccine is not to depopulate the world... https://t.co/UkmGn2cno4
1,35948E+18;0;Love a good vaccine day <U+0001F489><U+0001F489> #NHS #vaccinated
1,37328E+18;0;AstraZeneca vaccine safe, effective, FG assures Islamic leaders https://t.co/DjPly1jrd9
1,34407E+18;0;Grateful for dose 1 of #COVID19 #Moderna vaccine today @UWMedicine
1,38774E+18;0;Officially a full Pfizer Gay today! #vaccinated #Pfizer
1,34476E+18;0;Just got the first dose of the vaccine y’all! I’m too excited about this <U+0001F60E>
1,39035E+18;1;"It's amazing that we have a major political party who has the following ""mainstream"" views:
1. The 2021 election was stolen.
2. Science is fake.
3. A vaccine proven to be effective against a plague that has killed 500,000+ Americans is dangerous and should be avoided."
1,37407E+18;0;I just got my first dose of the vaccine... I’m out hereeee <U+0001F61C>
1,36029E+18;0;Fitzgerald says the majority of long-term care patients don't have second dose yet. As well, we don't know what the vaccine does for transmission, that's why new restrictions put in place @VOCMNEWS
1,35891E+18;1;Experimental COVID-19 mRNA Vaccines Are Operating System Designed To Program Human DNA, Says Moderna https://t.co/4AaOcJrnZb
1,3878E+18;0;"Have seen that many people are not getting 2nd vaccine because of so much attention on the horrible reaction to shot 2 so I will share mine:
Got #Moderna 2 yesterday. I have a slight fever and minor body aches but that's it.
It's not horrible. For me, it's worth it.
#vaccinated"
1,36018E+18;0;I took my 2nd dose of the vaccine yesterday and I literally want to die rn
1,34479E+18;0;"I’m most excited for new President &amp; new vaccine for 2021."
1,36022E+18;1;Local Radio Reports 'Many Dying' in Israel Following Pfizer Experimental mRNA Injections https://t.co/kCDCADFzr1
1,35965E+18;1;"Like  we didn’t see this coming? It’s not a vaccine it’s experimental gene therapy so all bets are off <U+0001F441><U+0001F489>

https://t.co/CLzYOeDVv7 https://t.co/NpnkUbJOpu"
1,3455E+18;1;"US Govt Paid Over $57 Million For Vaccine Injuries In 2020 As Experimental COVID Vaccine Fast Tracked
https://t.co/kCMwHPfbjM"
1,34472E+18;0;don’t really know what to write. Excited, nervous, thankful, cautious. Just a weird range of feelings in getting this vaccine that I know so many others will have to wait to get. https://t.co/eZz8E1u3SL
1,3422E+18;0;if you like Medusa from soul eater you don't have to worry about what's in the vaccine
1,37408E+18;0;Where my Moderna crew?
1,39009E+18;1;"Pfizer DMD Gene Therapy Phase III Trial Faces A US Delay; Can Sarepta Close The Gap? - Scrip https://t.co/bxi57gNU5z #strategy #competitiveintelligence #marketing #biotech #healthcare #competitivemarketing #pharma #pharmaceutical https://t.co/QCIJSJsp1T"
1,34256E+18;1;"Poor countries will be LAST to receive the vaccine. May be a blessing in disguise. No one knows much about this rushed vaccine. 

In Christmas message curbed by Covid, pope calls on nations to share vaccines.
https://t.co/xxVg88jHGt"
1,34689E+18;0;if you ever had Lazeez shawarma, dont worry about whats in the vaccine
1,34684E+18;0;if you got your ears pierced at Claire’s, you don’t need to worry about whats in the vaccine
1,3432E+18;0;if you suck dick, dont worry about whats in the vaccine
1,38788E+18;1;"Untested Vaccine History:
The U.S. government wanted to prevent a possible outbreak of Yellow Fever from a theoretical biological attack. So they gave everyone Hepatitis instead.

The Yellow Fever vaccine wasn't approved by the FDA until more than ten years later in 1953. https://t.co/mPyrjrgHRN"
1,35913E+18;1;"It is morally wrong to bribe gullible people with #cannabis to be injected with a poisonous deadly Bill Gates depopulation vaccine. #NoNewNormal 
https://t.co/UeqEtnbq99"
1,37225E+18;1;Why on Earth do ppl not understand. The jab does NOT protect you it makes no difference whether you have it or not. Gov’t yes Gov’t say you still can have or pass the virus on regardless. FFS ppl it’s NOT a vaccine it’s GENE Therapy. The end is not in sight!!
1,39002E+18;0;"Since December, Massachusetts has administered 6,313,251 total vaccine doses, and 2,661,078 people here are now fully vaccinated.

https://t.co/fOn6b6qHvp"
1,3597E+18;1;#vaccine  Wisconsin Resident Doctor has Miscarriage 3 Days After Being Injected with Experimental COVID mRNA Shot. https://t.co/sGGPbJZ2eC
1,34429E+18;0;"A light at the end of the tunnel. I'm wicked grateful to receive my #CovidVaccine today! Please make sure to get your vaccine when it's your turn! 
Also, today is 6 mo since my last surgery for my catheter. My body is a wonderland &amp; I'll do whatever I can to take care of it. <U+0001F489><U+0001F44D> https://t.co/xzzr8T46YH"
1,34619E+18;0;Just got my first Covid vaccine! <U+0001F389>
1,38791E+18;0;"Daily Cartoon: Thursday, April 29th 
#allstartrek #vaccinated  https://t.co/fGFSRQBRly via @NewYorker"
1,3875E+18;1;"Anyone think it strange that places are willing to pay you $$, free donuts, free beer for a year to take a vaccine?  mRNA is gene therapy to ""trigger"" your immune system.  Good health, eat good, workout is what  God gave us to battle viruses correct? This is all we need."
1,34482E+18;1;Canadian Military Officer says “Don’t take the Killer Vaccine” https://t.co/0QuVAXJzre via @BitChute
1,3467E+18;0;If you live/have lived in the upper queen duplexes you do NOT have to worry about what’s in the covid vaccine... especially if you’ve been in 601’s basement
1,39039E+18;1;I'm old enough to remember that the Covid19 vaccine was first introduced by President Trump as one of several remedial choices.  Biden is acting as if it is the only choice.  This drug is  experimental and for emergency use only.
1,34689E+18;0;Gov. Phil Murphy announced that police and fire professionals will be eligible for NJ vaccination. Here's when and what that means. https://t.co/lrcVTR5txr
1,3442E+18;0;Very grateful for receiving my first COVID vaccine yesterday from a brilliant team @uclh @Largeturnip Everyone was so positive and helpful. Thanks to all involved <U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB> as you are making all the staff feel valued and safe
1,34326E+18;0;Hello vaccine day <U+2764><U+FE0F><U+0001F1EA><U+0001F1FA>
1,35913E+18;1;So since Moderna and Pfizer did not even test for immunity when it comes to this EXPERIMENTAL GENE THERAPY why bother and since its not a VACCINE IS BIGPHARM STILL HELD HARMLESS for lawsuits. NOT A VAX.
1,38734E+18;0;As soon as your #VaccinesWork your feet turn off and you're free #COVID19 it help to be #vaccine
1,3741E+18;0;I’m fully #vaccinated  <U+0001F489><U+0001F637> #Moderna #COVID19
1,38675E+18;1;What part of the born this way gene makes me think bleached hair is hotter and when will Pfizer develop gene therapy for this intractable problem
1,34659E+18;0;"Received my first dose of the vaccine today, @pfizer . Sadly our government is doing a horrendous job.  Total  vaccine doses administered per 100 people for Canada was 0.3, as of Jan. 2, the U.S. was 1.28,the U.K. it was 1.39 (as of Dec. 27). And Israel was 12.59.
 STUDY ISREAL!!"
1,39043E+18;1;#NurembergCode Stop pushing an experimental vaccine that has already killed thousands and maimed hundreds of thousands (checkout https://t.co/h6zDCm3l6e) Take your evil digits OFF our health choices! #NoVaccineForMe
1,34289E+18;1;Words could not be more true. This rushed vaccine is evil and those who want us to suffer and die for their “science” are evil too. https://t.co/ls10so4Q6m
1,38773E+18;0;"Overhearing people diss the vaccine whilst reading about #India makes me despair. 

#IndiaChoked #VaccinesWork #vaccinated"
1,38746E+18;0;Huzzah! We’re officially a fully vaccinated family!! Thank you to every scientist who worked on the vaccine, to @POTUS for getting the shots out to the public and to every health care provider doing the work. #VaccinesWork #vaccinated https://t.co/IFjqnsrgmJ
1,34513E+18;1;6/7 vaccine so he can line his pockets w/ profits.  He is a traitor.  Bill Gates wants to control vaccines for profit.  He is a traitor.  Both are working with CCP. How else could knowledge about a bioweapon be known to exist if Saint Fauci wasn't working with CCP?
1,34319E+18;1;"#CovidHOAX #GreatReset #NoMasks #NoForcedVaccines #Pharmageddon 

Nurses, no guinea pigs! 87,000 healthcare workers in Netherlands refuse Covid-19 vaccine 
The nurses consider the vaccine 'experimental' and said they don't want to be guinea pigs

https://t.co/4tmluczGft"
1,38792E+18;0;Did you know everyone age 16 and older in the U.S. is now eligible for the COVID-19 vaccine? Every day we’re closer to defeating this #pandemic. Comment below if you’re ready to get #vaccinated! #WeCanDoThis #nashuanh #NH #vaxandrelax #COVID19 #getthevax https://t.co/RSDpnmX1VB
1,34689E+18;0;if you drink from the hose outside dont worry about whats in the vaccine
1,37283E+18;1;Is there a World Depopulation Watch anywhere? Like, dead from the virus, vaccine, auto immune disorders and lockdown? Or is that only for the elite insiders?
1,3862E+18;0;Watch Dr. Fauci Shut Down Senator Ron Johnson's Dopey And Dangerous Vaccine Conspiracy Theories (VIDEO) https://t.co/h69jGzfsNs https://t.co/kqljP8DJiK
1,34635E+18;1;"The French do not trust the experimental #COVID19nsw  vaccine, which many believe will alter their DNA and thus have unknown adverse side effects

Low Turnout In France For Jab / Macron Livid! / Hugo Talks #lockdown https://t.co/qMIQprZvEL via @YouTube"
1,36083E+18;1;I respect your right to have a “Gene Therapy experimental vaccine “,<U+0001F489> Please respect my right to decline!!!! <U+0001F64C><U+0001F4AF><U+0001F44F>
1,34377E+18;0;"I couldn’t contain my smile as I got my Covid-19 vaccine today. It was such a swell of emotions. Thank you researchers, scientists, lab techs, &amp; everyone who worked tirelessly to get this vaccine in our hands. I can’t even describe how grateful I am. #covidvacccine #formyuncle https://t.co/CxNmh90nCk"
1,34448E+18;0;I don’t care what your opinion is on the vaccine, I’m just so excited to know my 75 year old grandparents received their first dose of the SARS-CoV-2 vaccine (!!!!)
1,38828E+18;0;How to Find a Covid-19 Vaccine Appointment in Your Area https://t.co/zNix7CnrRZ #nft #global #vampiresexkittens #bitcoin  #tiktok #artificialIntelligence #ai #robotics #robot #eth  #neuralnetworks $ETH $BTC
1,38786E+18;0;"Moderna Shot #2 Report: 
6 1/2 hours in and nothing except a little tenderness around the injection site. Otherwise, I feel fine.

#GetVaccinated <U+0001F4AA><U+0001F3FC><U+0001F489>"
1,39015E+18;0;This legislation urges decision makers to keep students safe as we return to campus. Grateful for the overwhelming support my resolution received from my @ilstusga colleagues. https://t.co/3i8roVoO34
1,34227E+18;0;If you smoked K2 back in 2010 then you shouldn’t worry about what’s in the vaccine
1,38757E+18;0;It’s been a week since I got my second dose of the #vaccine and I’m still glad I got it! #vaccinated #GetVaccinated #noregrets
1,34448E+18;0;Getting the vaccine next Thursday and I’m very excited <U+0001F64C><U+0001F3FB>
1,34613E+18;0;Participating in the Novavax phase 3 Covid-19 vaccine trial. Just got shot 1. Hope it is not the placebo.
1,35981E+18;0;"Nurse Sultana Parvin is ready to vaccinate others after receiving the #COVID19 vaccine herself. <U+0001F499>

Health care workers have worked tirelessly risking their health to protect our families. We must make sure that they are the ones first to receive a vaccine.

<U+270C><U+0001F3FD>for #Vaccinated https://t.co/3SydqNVc33"
1,34683E+18;0;If you smoke straight swishers, don’t even worry about what’s in the vaccine
1,34227E+18;0;if you went to school in the old DHS you don’t have to worry about what’s in the covid vaccine
1,34666E+18;0;If you ever did shots at Underground Garage in Toronto, you don’t need to worry about what’s in the vaccine https://t.co/1KnFsSwS5a
1,37213E+18;1;"Not a vaccine in the medical definition, COVID-19 'vaccine' is really an experimental gene therapy that does not render immunity or prevent infection or transmission of the disease.&gt;it alters your genetic coding, turning you into a viral protein factory that has no off-switch."
1,36029E+18;0;"24hours ago I received my 1st #COVID19 vaccination. A painless experience w/no negative side effects. The health care workers were super friendly &amp; professional. I’m very grateful &amp; lucky to have this. It was the Moderna vaccine &amp; requires a second dose; which I will get in 1mo. https://t.co/EZV17h4mv5"
1,39045E+18;0;Got my first dose of the vaccine!
1,34689E+18;0;If you ate an icicle as a kid you don’t need to worry about what’s in the Covid vaccine
1,38791E+18;0;My body is ready! Fully vaccinated!! <U+0001F637><U+0001F929><U+0001F481><U+0001F3FD><U+200D><U+2642><U+FE0F> #vaccinated #Moderna #COVID19 https://t.co/uC6alTQu8U
1,36101E+18;1;"""DR SHERRI TENPENNY- EXPLAINS HOW mRNA DEPOPULATION VACCINE WILL START WORKING IN 3-6 MONTHS"" https://t.co/niJzamSZrW via @BitChute"
1,3469E+18;0;1st part of COVID vaccine <U+2705>
1,373E+18;0;Got the 2nd COVID vaccine and MAN they weren’t kidding, the 5G speeds I get with this thing now are lightning fast! #Pfizer #GetVaccinated #CovidVaccine #ImAComputerNow https://t.co/WNGq4bK0Wx
1,37307E+18;0;#GetVaccinated please consider a vaccine for the good of the world! I’ve received both doses, I have MS, and I have had no problems. No worse than the yearly flu shot<U+0001F917>
1,38733E+18;0;"Let's go on a vaccine date instead of coffee date.. 

#VaccinesWork 
#VaccineFor18Plus"
1,36021E+18;0;Update #2 on Pfizer’s 2nd dose: I still have a bit of chills and the nausea has intensified. These side effects are kicking my ass and I’ve been in and out of sleep since 2am <U+0001F605>
1,37411E+18;0;Got my second dose of the vaccine can finally go back to my fav gloryhole now that I don’t need to worry about COVID
1,37233E+18;1;Physical Therapist, 28, Dies Two Days After Receiving ‘Covid-19 Vaccine’ (genetically-manipulating gene therapy) https://t.co/utgQuUikpK
1,34586E+18;1;"2 issues: 1) Is compelled medical treatment of any kind, including vaccines, legal? It's not. The Nuremberg Trial sorted that one out. 2) Is this so called ""vaccine"" (actually experimental gene therapy) safe? On morons and those paid to say it is seem to believe so.  Links below"
1,36036E+18;0;GOT MY FIRST DOSE OF THE VACCINE BABBBBYYYYEEEE!!!!!
1,38828E+18;0;this vaccine shot got my arm sore af <U+0001F643>
1,3877E+18;0;Quite overwhelmed after having my 1st vaccine! Such a smooth relaxed process @NewportLiveUK thank you so much #vaccinated
1,36109E+18;0;"94% efficacy in the real world 7 days after the second dose - and “even higher efficacy” 14 days after per @RanBalicer.

<U+0001F389> 

https://t.co/PL5sZP8yhx"
1,34398E+18;0;My parents are getting the vaccine next week. I can’t express how grateful I am.
1,36037E+18;1;The other day I had someone tell me they felt safe getting the experimental gene therapy “vaccine” because “no one had died from it yet” this statement was so incredibly ludicrous I immediately went 2 Google to prove them wrong—sure enough all deaths are being censored #vaccine https://t.co/0WviezKzhs
1,37288E+18;1;Despite definition rewording to accommodate the promoted gene therapy, it. is. not. a. vaccine.
